ureC,ureB,ureA,urease_accessory_count,CA_any,CA_alpha,CA_beta,CA_gamma,urease_core_complete,urease_operon_single_contig,ureC_plus_CA_single_contig,MICP_gene_complete,cluster_rep,catalog,Lineage,Genome_type,Completeness,Contamination
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000294665,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__,MAG,85.53,0.33
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000294666,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__RC9 sp902779765,MAG,96.27,1.19
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000294667,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Saccharofermentanaceae;g__Saccharofermentans;s__,MAG,81.41,0.0
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000294670,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__AC2028;s__,MAG,94.58,3.44
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000294673,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__RC9 sp902785575,MAG,97.22,1.44
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000294675,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__UBA1191;s__UBA1191 sp902797095,MAG,84.52,1.06
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000294677,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900543585,MAG,94.11,1.49
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000294678,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1774;s__,MAG,89.29,1.34
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000294680,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp900315055,MAG,97.99,0.4
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000294685,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__SZUA-534;g__RUG13583;s__,MAG,99.52,0.52
1,1,1,4,1,0,0,1,1,1,0,1,MGYG000294686,cow-rumen,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__UBA7748;s__UBA7748 sp900313905,MAG,98.39,0.0
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000294687,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA2856;s__UBA2856 sp902781455,MAG,92.48,2.49
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000294693,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG806;s__,MAG,82.82,1.46
1,0,0,0,1,0,1,1,0,0,0,0,MGYG000294695,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RUG14243;s__RUG14243 sp902797185,MAG,94.54,0.77
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000294697,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__Sodaliphilus sp902772965,MAG,93.92,1.09
1,0,0,0,1,0,1,1,0,0,0,0,MGYG000294698,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG420;s__RUG420 sp900542575,MAG,94.6,1.01
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000294701,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__,MAG,82.28,0.0
1,1,1,4,1,0,1,1,1,1,0,1,MGYG000294703,cow-rumen,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella;s__Olsenella sp900316105,MAG,99.19,0.0
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000294705,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG806;s__,MAG,86.25,0.0
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000294706,cow-rumen,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas_C;s__Selenomonas_C sp002351185,MAG,97.53,1.56
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000294709,cow-rumen,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__UBA3796;s__UBA3796 sp902801565,MAG,99.3,0.63
1,0,0,0,1,0,1,1,0,0,0,0,MGYG000294713,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum sp902782625,MAG,82.93,3.84
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000294714,cow-rumen,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus ruminis_A,MAG,98.84,1.05
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000294715,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RUG163;s__RUG163 sp900316125,MAG,95.97,0.54
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000294716,cow-rumen,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__UBA3789;s__,MAG,87.07,1.33
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000294717,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA3839;s__UBA3839 sp002350855,MAG,95.22,0.2
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000294719,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__RUG350;g__RUG350;s__RUG350 sp900315995,MAG,96.37,0.0
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000294720,cow-rumen,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__,MAG,83.29,0.7
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000294722,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__,MAG,87.09,0.86
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000294723,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__RC9 sp900319375,MAG,92.62,0.0
1,0,0,0,1,0,1,1,0,0,0,0,MGYG000294728,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA2868;s__UBA2868 sp002350465,MAG,89.86,0.53
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000294731,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales_A;f__UBA1381;g__UBA1738;s__,MAG,84.24,2.91
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000294735,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp902778535,MAG,97.73,0.82
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000294737,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__UBA1711;s__,MAG,89.19,0.54
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000294740,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__QAMX01;g__;s__,MAG,81.47,1.34
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000294741,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_G;s__Eubacterium_G sp902774125,MAG,92.11,1.01
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000294742,cow-rumen,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__UBA1367;s__UBA1367 sp900314645,MAG,100.0,2.71
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000294743,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900322175,MAG,82.61,2.3
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000294752,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp902761605,MAG,90.62,0.97
1,0,0,0,1,0,1,1,0,0,0,0,MGYG000294754,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1213;s__UBA1213 sp902763365,MAG,98.64,2.35
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000294755,cow-rumen,d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA733;s__,MAG,95.35,0.0
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000294757,cow-rumen,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__RUG343;s__,MAG,91.85,1.12
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000294758,cow-rumen,d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter;s__Fibrobacter succinogenes_N,MAG,85.81,2.2
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000294759,cow-rumen,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D sp002394685,MAG,89.31,3.17
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000294760,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__NK4A144;s__NK4A144 sp902803625,MAG,92.78,3.1
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000294761,cow-rumen,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas_C;s__Selenomonas_C sp900314825,MAG,98.29,0.23
1,0,0,1,1,0,0,1,0,0,0,0,MGYG000294765,cow-rumen,d__Bacteria;p__Firmicutes_B;c__Dehalobacteriia;o__UBA7702;f__UBA7702;g__UBA7702;s__UBA7702 sp902766525,MAG,80.48,0.87
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000294766,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__V9D3004;s__V9D3004 sp002349525,MAG,96.4,0.0
1,0,0,0,1,0,1,1,0,0,0,0,MGYG000294767,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-110;s__,MAG,82.39,4.87
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000294774,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp902799355,MAG,91.22,1.42
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000294775,cow-rumen,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__RUG11224;s__,MAG,88.92,1.33
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000294776,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4372;s__UBA4372 sp902783655,MAG,82.36,2.66
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000294777,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__,MAG,80.94,1.01
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000294779,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__WCHB1-69;g__F23-D06;s__,MAG,89.8,1.34
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000294786,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__,MAG,86.9,1.01
1,0,0,0,1,0,1,1,0,0,0,0,MGYG000294787,cow-rumen,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas_C;s__Selenomonas_C sp900318215,MAG,96.11,0.28
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000294790,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RUG11257;s__,MAG,91.65,1.33
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000294791,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16;s__RF16 sp902798385,MAG,85.31,1.61
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000294794,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__,MAG,95.99,0.74
1,0,0,0,1,0,1,1,0,0,0,0,MGYG000294795,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1213;s__UBA1213 sp902764235,MAG,97.96,0.89
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000294796,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Anaerofustaceae;g__RUG14186;s__RUG14186 sp902796565,MAG,85.68,4.86
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000294798,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__F082;s__F082 sp902783365,MAG,93.57,2.15
1,0,0,0,1,0,1,1,0,0,0,0,MGYG000294799,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA1066;s__UBA1066 sp900314565,MAG,98.1,2.15
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000294800,cow-rumen,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp003456415,MAG,99.64,0.0
1,0,0,0,1,0,1,1,0,0,1,0,MGYG000294801,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG592;s__RUG592 sp900315715,MAG,96.74,0.0
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000294806,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter sp900317585,MAG,98.07,0.54
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000294807,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1774;s__,MAG,87.14,1.34
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000294808,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__UBA2862;s__,MAG,89.71,4.59
1,0,0,0,1,0,0,1,0,0,1,0,MGYG000294809,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG592;s__RUG592 sp902785425,MAG,96.42,0.0
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000294810,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__Sodaliphilus sp902784675,MAG,87.96,1.89
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000294811,cow-rumen,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rs-D84;f__Rs-D84;g__Rs-D84;s__Rs-D84 sp900320405,MAG,87.91,0.0
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000294812,cow-rumen,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus mucosae,MAG,90.24,1.09
1,0,0,0,1,0,1,1,0,0,0,0,MGYG000294813,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3766;s__UBA3766 sp902789265,MAG,89.35,1.2
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000294816,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4372;s__UBA4372 sp902791295,MAG,88.12,3.59
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000294818,cow-rumen,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__UBA5026;s__UBA5026 sp900546745,MAG,92.7,0.0
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000294821,cow-rumen,d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__;s__,MAG,93.26,1.12
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000294824,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__,MAG,89.52,1.34
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000294825,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RUG13077;s__RUG13077 sp902785485,MAG,90.94,1.68
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000294827,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__,MAG,87.11,0.17
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000294829,cow-rumen,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas_C;s__Selenomonas_C bovis,MAG,86.92,0.08
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000294830,cow-rumen,d__Bacteria;p__Firmicutes;c__Bacilli;o__ML615J-28;f__CAG-313;g__UBA1231;s__,MAG,97.33,0.11
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000294833,cow-rumen,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__;s__,MAG,89.89,1.12
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000294838,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA1786;s__UBA1786 sp902785075,MAG,91.02,2.6
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000294839,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__UBA1191;s__UBA1191 sp902797195,MAG,81.21,0.71
1,0,0,0,1,0,1,1,0,0,0,0,MGYG000294840,cow-rumen,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Flexilinea;s__Flexilinea sp902791025,MAG,92.73,4.12
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000294848,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp902776185,MAG,86.35,0.0
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000294849,cow-rumen,d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__RUG841;s__RUG841 sp900313795,MAG,89.46,0.85
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000294850,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA1066;s__UBA1066 sp902803635,MAG,81.5,0.0
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000294855,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4372;s__UBA4372 sp902770725,MAG,85.37,2.85
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000294856,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__,MAG,94.19,0.06
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000294858,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__F082;s__F082 sp902794155,MAG,85.97,1.94
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000294861,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__UBA2862;s__UBA2862 sp900318045,MAG,92.47,4.22
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000294862,cow-rumen,d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__CAG-196;s__CAG-196 sp902788575,MAG,84.62,0.28
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000294863,cow-rumen,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__RUG13868;s__RUG13868 sp902767365,MAG,84.83,1.33
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000294865,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp900313865,MAG,90.37,0.67
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000294868,cow-rumen,d__Bacteria;p__Firmicutes;c__Bacilli;o__Mycoplasmatales;f__Mycoplasmoidaceae;g__Malacoplasma_A;s__Malacoplasma_A sp900316595,MAG,97.24,0.11
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000294869,cow-rumen,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__UBA3637;g__UBA3637;s__,MAG,90.32,1.08
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000294870,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Saccharofermentanaceae;g__;s__,MAG,86.83,2.48
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000294871,cow-rumen,d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA3207;s__UBA3207 sp902797855,MAG,98.88,2.34
1,0,0,0,1,0,0,1,0,0,1,0,MGYG000294872,cow-rumen,d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__RUG14156;g__RUG14156;s__RUG14156 sp902796305,MAG,85.46,0.85
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000294873,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__Faecalimonas sp900316755,MAG,94.62,0.16
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000294874,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA1394;s__UBA1394 sp902783235,MAG,83.59,0.0
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000294875,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900314985,MAG,97.8,0.7
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000294877,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UBA4636;s__,MAG,81.59,0.0
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000294883,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales_A;f__UBA1381;g__UBA1738;s__,MAG,81.69,3.41
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000294884,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG762;s__RUG762 sp902762615,MAG,95.08,0.0
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000294886,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__UBA1181;s__UBA1181 sp902766045,MAG,99.46,0.54
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000294887,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA2868;s__,MAG,94.42,1.55
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000294888,cow-rumen,d__Bacteria;p__Firmicutes;c__Bacilli;o__Mycoplasmatales;f__Mycoplasmoidaceae;g__Malacoplasma_A;s__Malacoplasma_A sp902782585,MAG,89.13,0.51
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000294889,cow-rumen,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__RUG727;s__RUG727 sp900321795,MAG,83.78,2.46
1,0,0,0,1,0,1,1,0,0,0,0,MGYG000294891,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA1066;s__UBA1066 sp902776305,MAG,98.58,0.63
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000294892,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__,MAG,92.45,0.0
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000294893,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp902779535,MAG,86.94,0.19
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000294894,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__,MAG,85.46,0.0
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000294895,cow-rumen,d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__RFP12;f__UBA1067;g__UBA1067;s__,MAG,86.11,0.71
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000294898,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Bact-11;s__,MAG,84.88,1.67
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000294899,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Saccharofermentanaceae;g__Saccharofermentans;s__,MAG,87.04,1.77
