ureC,ureB,ureA,urease_accessory_count,CA_any,CA_alpha,CA_beta,CA_gamma,urease_core_complete,urease_operon_single_contig,ureC_plus_CA_single_contig,MICP_gene_complete,cluster_rep,catalog,Lineage,Genome_type,Completeness,Contamination
1,0,0,0,1,0,0,1,0,0,1,0,MGYG000308030,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger excrementavium,MAG,92.88690476,0.680272109
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308032,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Paralachnospira;s__Paralachnospira caecorum,MAG,94.7257384,0.0
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308035,chicken-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella merdipullorum,MAG,99.24528302,0.0
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000308036,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A faecigallinarum,MAG,91.6271097,1.265822785
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308039,chicken-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides merdigallinarum,MAG,82.68793887,2.850061958
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308040,chicken-gut,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Beutenbergiaceae;g__Ruania;s__Ruania gallistercoris,MAG,94.94186047,1.453488372
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308041,chicken-gut,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Thermophilibacter;s__Thermophilibacter stercoravium,MAG,92.60752688,1.612903226
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000308042,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Avimonas;s__Avimonas intestinalis,MAG,82.12324588,0.67114094
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000308043,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Timburyella;s__Timburyella stercoris,MAG,89.70917226,0.0
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000308044,chicken-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Tidjanibacter;s__Tidjanibacter faecipullorum,MAG,99.03846154,0.0
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308046,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R faecavium,MAG,97.31543624,0.0
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308048,chicken-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola gallistercoris,MAG,87.06896552,3.793103448
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000308049,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_I;s__Eubacterium_I avistercoris,MAG,85.05465405,3.352490421
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308050,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Gallimonas;s__Gallimonas merdae,MAG,89.45109261,0.832466181
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000308052,chicken-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides merdipullorum,MAG,80.35935564,3.428335399
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308054,chicken-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Companilactobacillus;s__Companilactobacillus pullicola,MAG,96.57433992,3.263525305
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308055,chicken-gut,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia avicola,MAG,96.02649007,0.066225166
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000308057,chicken-gut,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Thermophilibacter;s__Thermophilibacter excrementavium,MAG,94.46969697,0.549853372
1,1,1,3,1,0,1,1,1,1,0,1,MGYG000308061,chicken-gut,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Yaniella;s__Yaniella excrementavium,MAG,88.57142857,2.064220183
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308062,chicken-gut,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Rubneribacter;s__Rubneribacter avistercoris,MAG,98.2718894,0.0
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308063,chicken-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides pullicola,MAG,88.49442379,0.724907063
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308064,chicken-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium stercorigallinarum,MAG,96.74603175,2.142857143
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000308065,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__Intestinimonas merdavium,MAG,90.86828859,1.845637584
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308066,chicken-gut,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Luteimonas;s__Luteimonas excrementigallinarum,MAG,90.6353522,1.850574713
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308068,chicken-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes intestinigallinarum,MAG,93.92628205,0.480769231
0,0,0,0,1,1,0,1,0,0,0,0,MGYG000308069,chicken-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Tetragenococcus;s__Tetragenococcus pullicola,MAG,95.25386313,0.883002208
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308070,chicken-gut,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Agrococcus;s__Agrococcus pullicola,MAG,84.94973181,2.272727273
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000308071,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella pullistercoris,MAG,96.73766058,2.528984426
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000308072,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum merdavium,MAG,90.8265965,1.090604027
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308073,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Massilistercora;s__Massilistercora timonensis,MAG,98.14814815,0.0
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308076,chicken-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella;s__Paraprevotella stercorigallinarum,MAG,82.46592317,3.76394052
1,0,0,0,1,0,1,1,0,0,0,0,MGYG000308077,chicken-gut,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_G;s__Helicobacter_G avistercoris,MAG,95.95070423,0.088028169
1,0,0,0,1,0,1,1,0,0,0,0,MGYG000308078,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__Evtepia faecavium,MAG,94.46308725,2.818791946
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308079,chicken-gut,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Thermophilibacter;s__Thermophilibacter avicola,MAG,99.92668622,3.225806452
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308080,chicken-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella excrementavium,MAG,98.59348199,0.377358491
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308081,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R faecigallinarum,MAG,97.98657718,0.0
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000308082,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum merdigallinarum,MAG,88.30956376,1.659548505
1,0,0,0,1,0,1,1,0,0,0,0,MGYG000308083,chicken-gut,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Nocardiopsis;s__Nocardiopsis merdipullorum,MAG,89.90842491,1.831501832
1,1,1,3,1,0,0,1,1,1,0,1,MGYG000308087,chicken-gut,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Dermabacteraceae;g__Brachybacterium;s__Brachybacterium merdigallinarum,MAG,83.16067948,1.949317739
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308088,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__Acutalibacter pullistercoris,MAG,93.32214765,2.684563758
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000308089,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__Intestinimonas stercorigallinarum,MAG,82.02880313,3.355704698
1,0,0,0,1,0,0,1,0,0,1,0,MGYG000308090,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerofilum;s__Anaerofilum excrementigallinarum,MAG,90.85691095,1.587301587
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000308091,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__An92;s__An92 sp019115265,MAG,88.61996644,1.733780761
1,0,0,0,1,0,1,1,0,0,0,0,MGYG000308094,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__Evtepia faecigallinarum,MAG,95.27964206,1.308724832
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000308096,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Heteroruminococcus;s__Heteroruminococcus faecigallinarum,MAG,95.79011592,2.013422819
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308097,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_B;s__Lachnoclostridium_B sp000765215,MAG,86.32934994,2.046783626
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308098,chicken-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes avistercoris,MAG,94.25213675,0.961538462
1,1,1,4,1,0,0,1,1,0,0,1,MGYG000308099,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum pullicola,MAG,88.34655278,0.713087248
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308101,chicken-gut,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia intestinavium,MAG,91.79671869,0.0
1,0,0,0,1,0,0,1,0,0,1,0,MGYG000308102,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger excrementipullorum,MAG,92.60977118,1.768707483
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000308103,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__Flemingibacterium;s__Flemingibacterium merdigallinarum,MAG,87.58389262,2.013422819
1,1,1,3,1,0,0,1,1,1,0,1,MGYG000308104,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter merdavium,MAG,90.76740506,3.164556962
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308107,chicken-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides intestinigallinarum,MAG,98.46153846,1.153846154
1,0,0,0,1,1,0,1,0,0,0,0,MGYG000308109,chicken-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_C;s__Enterococcus_C diestrammenae,MAG,95.94569288,2.403245943
1,0,0,0,1,0,1,1,0,0,0,0,MGYG000308110,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum stercoripullorum,MAG,82.40098129,3.768176734
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308111,chicken-gut,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas gallistercoris,MAG,95.67718401,0.632911392
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000308112,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus excrementipullorum,MAG,88.50416921,1.565995526
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308115,chicken-gut,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Anaerobiospirillum;s__Anaerobiospirillum pullistercoris,MAG,96.89542484,0.588235294
1,1,1,3,1,0,0,1,1,1,0,1,MGYG000308117,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A gallistercoris,MAG,88.76582278,0.843881857
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000308118,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter colneyensis,MAG,89.10924655,0.584795322
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308119,chicken-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium stercoripullorum,MAG,85.83068783,1.603174603
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000308120,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter caccavium,MAG,85.31994237,2.066276803
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308121,chicken-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella_A;s__Barnesiella_A excrementipullorum,MAG,80.88285743,0.754716981
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308122,chicken-gut,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas stercoripullorum,MAG,83.19093404,0.646551724
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308123,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Borkfalkia;s__Borkfalkia faecigallinarum,MAG,82.91177908,4.131586416
1,0,0,0,1,0,0,1,0,0,1,0,MGYG000308124,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger_A;s__Gemmiger_A avium,MAG,91.58936302,2.607709751
1,0,0,0,1,0,1,1,0,0,0,0,MGYG000308125,chicken-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_A;f__Planococcaceae;g__Kurthia;s__Kurthia intestinigallinarum,MAG,88.84406984,3.421633554
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308128,chicken-gut,d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio intestinigallinarum,MAG,94.44444444,3.922857769
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308129,chicken-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides faecavium,MAG,95.23310023,0.384615385
1,1,1,4,1,0,0,1,1,1,0,1,MGYG000308130,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia stercoravium,MAG,94.95090234,0.0
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308131,chicken-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella excrementigallinarum,MAG,96.98113208,0.0
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000308133,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Pseudoscilispira;s__Pseudoscilispira falkowii,MAG,92.58948546,0.503355705
1,0,0,0,1,0,0,1,0,0,1,0,MGYG000308134,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger faecavium,MAG,96.41697588,1.814058957
1,1,1,4,1,0,0,1,1,1,0,1,MGYG000308135,chicken-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus excrementigallinarum,MAG,95.96351968,2.356020942
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308136,chicken-gut,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia intestinigallinarum,MAG,84.60604532,0.680272109
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308137,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Gallimonas;s__Gallimonas faecium,MAG,91.03798127,1.235691988
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308139,chicken-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter faecigallinarum,MAG,90.3046595,0.0
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000308142,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fournierella;s__Fournierella pullicola,MAG,97.27891156,0.680272109
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000308144,chicken-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Tidjanibacter;s__Tidjanibacter gallistercoris,MAG,96.63461538,0.026709402
1,1,1,2,1,0,1,1,1,1,0,1,MGYG000308145,chicken-gut,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium gallistercoris,MAG,98.13063063,0.675675676
0,0,0,0,1,1,0,1,0,0,0,0,MGYG000308147,chicken-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus excrementipullorum,MAG,89.69458988,1.67539267
1,1,1,3,1,0,1,1,1,1,0,1,MGYG000308148,chicken-gut,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium avicola,MAG,97.56542257,3.14993565
1,1,1,3,1,0,1,1,1,1,0,1,MGYG000308149,chicken-gut,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Nesterenkonia;s__Nesterenkonia stercoripullorum,MAG,84.38419251,3.78440367
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308150,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R faecipullorum,MAG,90.60402685,1.006711409
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308151,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Massilistercora;s__Massilistercora gallistercoris,MAG,87.21671328,1.461988304
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000308152,chicken-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__Onthomorpha;s__Onthomorpha intestinigallinarum,MAG,84.01433692,0.268817204
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000308153,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor stercoripullorum,MAG,97.49042146,1.149425287
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308155,chicken-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Levilactobacillus;s__Levilactobacillus faecigallinarum,MAG,87.33877841,1.164772727
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000308157,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Avimonas;s__Avimonas caecicola,MAG,91.94630872,4.026845638
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308158,chicken-gut,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Gordonibacter;s__Gordonibacter avicola,MAG,99.19354839,3.024193548
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308159,chicken-gut,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Dietzia;s__Dietzia aerolata,MAG,98.09803922,3.529411765
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308160,chicken-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes intestinipullorum,MAG,92.06463675,1.682692308
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308161,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Roslinia;s__Roslinia caecavium,MAG,80.64876957,0.0
1,0,0,0,1,0,1,1,0,0,0,0,MGYG000308163,chicken-gut,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Micromonosporaceae;g__Stackebrandtia;s__Stackebrandtia excrementipullorum,MAG,98.47670251,1.075268817
1,0,0,0,1,0,0,1,0,0,1,0,MGYG000308165,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium merdigallinarum,MAG,94.00123686,1.360544218
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308169,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Eubacterium_M;s__Eubacterium_M pullicola,MAG,81.44208038,0.0
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308172,chicken-gut,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Yaniella;s__Yaniella excrementigallinarum,MAG,93.97881171,0.458715596
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000308173,chicken-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Salinicoccaceae;g__Jeotgalicoccus;s__Jeotgalicoccus meleagridis,MAG,83.33333333,2.107279693
1,1,1,4,1,0,1,1,1,0,0,1,MGYG000308174,chicken-gut,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Luteococcus;s__Luteococcus avicola,MAG,96.47220145,0.34904014
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308176,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__Acutalibacter stercoravium,MAG,95.63758389,0.0
1,0,0,0,1,0,1,1,0,0,0,0,MGYG000308177,chicken-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus_C;s__Paenibacillus_C intestinavium,MAG,83.50140199,3.473312022
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308178,chicken-gut,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__DXHG01;s__DXHG01 sp019113455,MAG,87.76223776,2.447552448
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308179,chicken-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalicoccus;s__Faecalicoccus acidiformans,MAG,86.92722372,1.886792453
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308181,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Suipraeoptans;s__Suipraeoptans intestinavium,MAG,89.47368421,3.827751196
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000308182,chicken-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__Alistipes_A pullicola,MAG,80.36324786,0.721153846
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000308186,chicken-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Heritagella;s__Heritagella caecorum,MAG,80.87248322,0.0
